OBJECTID,ADDRESS,NAME,LOCATION,TYPE,LONGITUDE,LATITUDE
832,19 LORIMER CRESCENT,LORIMER PARK - ATHLETIC FIELD SOCCER ATHLETIC FIELD,LORIMER PARK,ATHLETIC FIELD,-104.63751452000,50.48144838370
833,19 LORIMER CRES,LORIMER PARK - PLAYGROUND 19 LORIMER CRES,LORIMER PARK,PLAYGROUND,-104.63731078500,50.48087105120
834,1340 ROBINSON STREET,ALBERT SCHOOL - ATHLETIC FIELD SOCCER ATHLETIC FIELD,ALBERT SCHOOL,ATHLETIC FIELD,-104.62506040400,50.45788061260
835,1340 ROBINSON ST,ALBERT SCHOOL - PLAYGROUND 1340 ROBINSON ST,ALBERT SCHOOL,PLAYGROUND,-104.62488125200,50.45747036180
836,1340 ROBINSON STREET,ALBERT SCHOOL - BALL DIAMOND BS #120,ALBERT SCHOOL,BALL DIAMOND,-104.62424215900,50.45810944170
837,1340 ROBINSON ST,ALBERT SCHOOL - BASKETBALL,ALBERT SCHOOL,BASKETBALL,-104.62458691800,50.45763643020
838,1340 Robinson St.,Albert - Public Elementary School,Albert - Public Elementary School,Public Elementary School,-104.62451388900,50.45758041090
839,4210 4TH AVE,WASCANA SCHOOL - PLAYGROUND 4210 4TH AVE,WASCANA SCHOOL,PLAYGROUND,-104.64288115800,50.46369697330
840,4210 4TH AVENUE,WASCANA SCHOOL - BASKETBALL,WASCANA SCHOOL,BASKETBALL,-104.64170238400,50.46400397770
841,4210 4TH AVENUE,WASCANA SCHOOL - ATHLETIC FIELD SOCCER ATHLETIC FIELD,WASCANA SCHOOL,ATHLETIC FIELD,-104.64213887700,50.46422998020
842,4210 4th Ave.,Wascana - Public Elementary School,Wascana - Public Elementary School,Public Elementary School,-104.64206147500,50.46373782310
843,3500 QUEEN STREET,MCLEOD PARK - BALL DIAMOND,MCLEOD PARK,BALL DIAMOND,-104.63761455300,50.42424067250
844,169 CANNON ST,CLERMONT PARK - PLAYGROUND 169 CANNON ST,CLERMONT PARK,PLAYGROUND,-104.55150946200,50.45716716900
845,2160 CAMERON ST,HOLY ROSARY SCHOOL - PLAYGROUND 2160 CAMERON ST,HOLY ROSARY SCHOOL,PLAYGROUND,-104.62679694500,50.44411751910
846,2160 CAMERON STREET,HOLY ROSARY SCHOOL  - OUTDOOR RINK SHELTER,HOLY ROSARY SCHOOL,OUTDOOR RINK SHELTER,-104.62685656100,50.44454085830
847,2160 CAMERON STREET,HOLY ROSARY SCHOOL - BASKETBALL,HOLY ROSARY SCHOOL,BASKETBALL,-104.62674521900,50.44412102210
848,2160 CAMERON STREET,HOLY ROSARY SCHOOL - BASKETBALL,HOLY ROSARY SCHOOL,BASKETBALL,-104.62655881200,50.44453610090
849,3118 14th Ave.,Holy Rosary - Separate Elementary School,Holy Rosary - Separate Elementary School,Separate Elementary School,-104.62613657500,50.44431200920
850,102 MASSEY ROAD,CAMPBELL COLLEGIATE - BALL DIAMOND,CAMPBELL COLLEGIATE,BALL DIAMOND,-104.61218902300,50.41157334350
851,102 MASSEY ROAD,CAMPBELL COLLEGIATE - OUTDOOR TENNIS,CAMPBELL COLLEGIATE,OUTDOOR TENNIS,-104.61217210200,50.41298789410
852,102 MASSEY ROAD,CAMPBELL COLLEGIATE - ATHLETIC FIELD SOCCER ATHLETIC FIELD,CAMPBELL COLLEGIATE,ATHLETIC FIELD,-104.61101602200,50.41177543890
853,102 Massey Rd.,Campbell Collegiate - Public High School,Campbell Collegiate - Public High School,Public High School,-104.61067040800,50.41233533390
854,2952 HARDING STREET,HARDING PARK  - ATHLETIC FIELD SOCCER ATHLETIC FIELD,HARDING PARK,ATHLETIC FIELD,-104.54921216600,50.43132058960
855,2952 HARDING STREET,HARDING PARK - BALL DIAMOND BS #107,HARDING PARK,BALL DIAMOND,-104.54929141500,50.43299313720
856,400 FINES DRIVE,F.W. JOHNSON HIGH SCHOOL - BALL DIAMOND,F.W. JOHNSON HIGH SCHOOL,BALL DIAMOND,-104.54791932100,50.45136738910
857,400 FINES DRIVE,F.W. JOHNSON HIGH SCHOOL - BALL DIAMOND,F.W. JOHNSON HIGH SCHOOL,BALL DIAMOND,-104.54590434000,50.45136863480
858,400 FINES DRIVE,F.W. JOHNSON MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,F.W. JOHNSON MULTI,ATHLETIC FIELD,-104.54619257800,50.45026509580
859,400 Fines Dr.,F. W. Johnson Collegiate - Public High School,F. W. Johnson Collegiate - Public High School,Public High School,-104.54670718200,50.45031261730
860,40 Dixon Cr.,Cornwall Alternative School - 40 Dixon Cr.,Cornwall Alternative School - 40 Dixon Cr.,Other School,-104.56580840600,50.44201617880
861,3211 E TREGARVA DR.,SPRUCE MEADOWS - PLAYGROUND 3211 E TREGARVA DR.,SPRUCE MEADOWS,PLAYGROUND,-104.53613571300,50.44188991280
862,2125 ATHOL STREET,HOLY ROSARY PARK - BALL DIAMOND,HOLY ROSARY PARK,BALL DIAMOND,-104.62714937000,50.44467515640
863,4235 MCCALLUM AVENUE,COLUMBUS PARK SSW - BALL DIAMOND BS #54,COLUMBUS PARK SSW,BALL DIAMOND,-104.64224738300,50.43152393380
864,1450 CARLTON ST,CARLTON PARK - PLAYGROUND 1450 CARLTON ST,CARLTON PARK,PLAYGROUND,-104.67144050200,50.45623357330
865,6410 HEFFERNAN DR,HAMPSHIRE PARK - PLAYGROUND 6410 HEFFERNAN DR,HAMPSHIRE PARK,PLAYGROUND,-104.67353712300,50.49299097490
866,220 FINES DR,COLEMAN PARK - PLAYGROUND 220 FINES DR,COLEMAN PARK,PLAYGROUND,-104.54285427000,50.44962140380
867,1202 N RADWAY ST,WHELAN/RADWAY PARK - PLAYGROUND 1202 N RADWAY ST,WHELAN/RADWAY PARK,PLAYGROUND,-104.66940660800,50.49847573430
868,121 MAYFIELD ROAD,UNIVERSITY PARK - BALL DIAMOND BS #72,UNIVERSITY PARK,BALL DIAMOND,-104.56258159800,50.43040804590
869,3435 13TH AVE.,CONNAUGHT BRANCH LIBRARY,CONNAUGHT BRANCH LIBRARY,Library,-104.63074195600,50.44527970450
870,3025 WASCANA CIR,WASCANA VIEW PARK - PLAYGROUND 3025 WASCANA CIR,WASCANA VIEW PARK,PLAYGROUND,-104.54125217100,50.41682734190
871,398 N MCCARTHY BLVD,NORMANVIEW MALL,NORMANVIEW MALL,Mall,-104.66663009100,50.48248998730
872,2787 GORDON RD.,GEORGE BOTHWELL BRANCH LIBRARY,GEORGE BOTHWELL BRANCH LIBRARY,Library,-104.62225335600,50.40238917480
873,2965 GORDON RD,SOUTHLAND MALL,SOUTHLAND MALL,Mall,-104.62271226500,50.40275741380
874,5215 14TH AVE,"RAMBLER PARK, SLO PITCH SE - BALL DIAMOND","RAMBLER PARK, SLO PITCH SE",BALL DIAMOND,-104.65882033000,50.44296578460
875,5215 14TH AVE,"RAMBLER PARK, FASTBALL W - BALL DIAMOND FASTBALL NE (CANADA GAMES 2005 DIAMOND)","RAMBLER PARK, FASTBALL W",BALL DIAMOND,-104.65824869400,50.44499423110
876,5215 14TH AVE,"RAMBLER PARK, SLO PITCH SW - BALL DIAMOND","RAMBLER PARK, SLO PITCH SW",BALL DIAMOND,-104.66167646400,50.44332250240
877,5215 14TH AVE,"RAMBLER PARK, SLO PITCH SSW - BALL DIAMOND BS #181 SLO PITCH SSW","RAMBLER PARK, SLO PITCH SSW",BALL DIAMOND,-104.66085401200,50.44237251410
878,5215 14TH AVE,"RAMBLER PARK, FASTBALL SEE - BALL DIAMOND","RAMBLER PARK, FASTBALL SEE",BALL DIAMOND,-104.65392988200,50.44328578860
879,5215 14TH AVE,"RAMBLER PARK, SLO PITCH SEE - BALL DIAMOND BS #184 SLO PITCH SSE","RAMBLER PARK, SLO PITCH SEE",BALL DIAMOND,-104.65755448300,50.44298993700
880,5215 14TH AVE,"RAMBLER PARK, FASTBALL SWW - BALL DIAMOND","RAMBLER PARK, FASTBALL SWW",BALL DIAMOND,-104.66318255400,50.44327113190
881,5215 14TH AVE,"RAMBLER PARK, FASTBALL CENTRAL - BALL DIAMOND FASTBALL NE (CANADA GAMES 2005 DIAMOND)","RAMBLER PARK, FASTBALL CENTRAL",BALL DIAMOND,-104.65674626000,50.44469278250
882,5215 14TH AVE,"RAMBLER PARK, FASTBALL E - BALL DIAMOND FASTBALL NEE (CANADA GAMES 2005 DIAMOND)","RAMBLER PARK, FASTBALL E",BALL DIAMOND,-104.65522743400,50.44491053230
883,5215 14TH AVE,"RAMBLER PARK, BASEBALL NWW - BALL DIAMOND","RAMBLER PARK, BASEBALL NWW",BALL DIAMOND,-104.66229838300,50.44485718210
884,5215 14TH AVE,"RAMBLER PARK, FASTBALL SE - BALL DIAMOND","RAMBLER PARK, FASTBALL SE",BALL DIAMOND,-104.65565237600,50.44348599190
885,5215 14TH AVE,"RAMBLER PARK, SLO PITCH SW - BALL DIAMOND BS #182 SLO PITCH SW","RAMBLER PARK, SLO PITCH SW",BALL DIAMOND,-104.66025526200,50.44370854750
886,489 ALBERT ST N,NORTHGATE MALL,NORTHGATE MALL,Mall,-104.61531298900,50.48295063630
887,2225 SANDRA SCHMIRLER WAY,CALEDONIAN - CURLING CLUB,CALEDONIAN,CURLING CLUB,-104.65125110100,50.44276147710
888,2475 ELPHINSTONE ST,KIWANIS PARK EXT. - PLAYGROUND 2475 ELPHINSTONE ST,KIWANIS PARK EXT.,PLAYGROUND,-104.62788278000,50.43901146660
889,460 ELPHINSTONE STREET,A.C.T. BALL PARK SE - BALL DIAMOND BS #271,A.C.T. BALL PARK SE,BALL DIAMOND,-104.63350683600,50.47201428910
890,460 ELPHINSTONE STREET,A.C.T. BALL PARK SSE - BALL DIAMOND BS #270,A.C.T. BALL PARK SSE,BALL DIAMOND,-104.63227922100,50.47157324710
891,460 ELPHINSTONE STREET,A.C.T. BALL PARK SW - BALL DIAMOND BS #269,A.C.T. BALL PARK SW,BALL DIAMOND,-104.63454848800,50.47211260100
892,460 ELPHINSTONE STREET,A.C.T. BALL PARK NE - BALL DIAMOND BS #273,A.C.T. BALL PARK NE,BALL DIAMOND,-104.63230453100,50.47214988530
893,460 ELPHINSTONE STREET,A.C.T. BALL PARK NW - BALL DIAMOND BS #274,A.C.T. BALL PARK NW,BALL DIAMOND,-104.63557710100,50.47261635250
894,3806 ALBERT ST,GOLDEN MILE SHOPPING CENTRE,GOLDEN MILE SHOPPING CENTRE,Mall,-104.62023259900,50.41725578600
895,200 LAKESHORE DRIVE,SASKATCHEWAN CENTRE OF THE ARTS,Wascana Centre,Wascana Centre,-104.59783431000,50.42835338610
896,6121 ROCHDALE BLVD.,SHERWOOD VILLAGE BRANCH LIBRARY,SHERWOOD VILLAGE BRANCH LIBRARY,Library,-104.66896903600,50.49521768130
897,2505 23RD AVENUE,REGINA CHRISTIAN SCHOOL - BASKETBALL,REGINA CHRISTIAN SCHOOL,BASKETBALL,-104.61674098200,50.42270517610
898,2505  23rd Ave.,Regina Christian - Public Elementary School,Regina Christian - Public Elementary School,Public Elementary School,-104.61669352700,50.42231210380
899,5875 ROCHDALE BLVD,SHERWOOD MALL,SHERWOOD MALL,Mall,-104.66564731800,50.49507462860
900,7907 VENTURE RD,VENTURE PARK - PLAYGROUND 7907 VENTURE RD,VENTURE PARK,PLAYGROUND,-104.69537693600,50.47846651610
901,4527 ELLARD WAY,LAKERIDGE MR8 - PLAYGROUND 4527 ELLARD WAY,LAKERIDGE MR8,PLAYGROUND,-104.64634988500,50.50408790560
902,115 FAIRVIEW RD,M.J. COLDWELL PARK - PLAYGROUND 115 FAIRVIEW RD,M.J. COLDWELL PARK,PLAYGROUND,-104.61119569800,50.49052171810
903,115 FAIRVIEW ROAD,M.J. COLDWELL PARK - OUTDOOR RINK BOARDED,M.J. COLDWELL PARK,OUTDOOR RINK BOARDED,-104.61073344500,50.49020302010
904,115 FAIRVIEW RD,M.J. COLDWELL PARK - OUTDOOR RINK SHELTER,M.J. COLDWELL PARK,OUTDOOR RINK SHELTER,-104.61070655700,50.48979186460
905,115 FAIRVIEW ROAD,M.J. COLDWELL PARK - OUTDOOR RINK UNBOARDED,M.J. COLDWELL PARK,OUTDOOR RINK UNBOARDED,-104.61074869300,50.49058532000
906,115 FAIRVIEW ROAD,M.J. COLDWELL - ATHLETIC FIELD SOCCER ATHLETIC FIELD,M.J. COLDWELL,ATHLETIC FIELD,-104.61183899600,50.49000252520
907,1230 BROAD ST,CENTENNIAL MALL,CENTENNIAL MALL,Mall,-104.60787569400,50.45917475130
908,3025 WASCANA CIR,WASCANA VIEW PARK - PLAYGROUND 3025 WASCANA CIR,WASCANA VIEW PARK,PLAYGROUND,-104.53958789800,50.42015619650
909,3025 WASCANA CIRCLE,WASCANA VIEW PARK - PARK WATER FEATURE,WASCANA VIEW PARK,PARK WATER FEATURE,-104.54084307800,50.42131525350
910,3000 WASCANA DRIVE,PARK PLACE RESTAURANT,Wascana Centre,Wascana Centre,-104.60654650400,50.43104530390
911,2440 25TH AVENUE,LEBOLDUS MULTI - ATHLETIC FIELD SOCCER ATHLETIC FIELD,LEBOLDUS MULTI,ATHLETIC FIELD,-104.61549882400,50.42019390420
912,2440 25TH AVENUE,DR. MARTIN LEBOLDUS HIGH SCHOOL - OUTDOOR TENNIS,DR. MARTIN LEBOLDUS HIGH SCHOOL,OUTDOOR TENNIS,-104.61548795600,50.41904861840
913,1101 N FLEET STREET,SANITARY LANDFILL,SANITARY LANDFILL,SANITARY LANDFILL,-104.54793939400,50.49066986710
914,4215 SHERWOOD DR,ARTHUR PARK - PLAYGROUND 4215 SHERWOOD DR,ARTHUR PARK,PLAYGROUND,-104.65147026200,50.47483409560
915,6024 WHELAN DRIVE,LAKEWOOD PARK - OUTDOOR TENNIS,LAKEWOOD PARK,OUTDOOR TENNIS,-104.66801333900,50.49941187240
916,6024 WHELAN DRIVE,LAKEWOOD MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,LAKEWOOD MULTI,ATHLETIC FIELD,-104.67031338500,50.50210764170
917,6024 WHELAN DR,LAKEWOOD PARK - PLAYGROUND 6024 WHELAN DR,LAKEWOOD PARK,PLAYGROUND,-104.66823442900,50.49970788750
918,6024 WHELAN DRIVE,LAKEWOOD PARK - PARK WATER FEATURE,LAKEWOOD PARK,PARK WATER FEATURE,-104.66985980500,50.50107380680
919,5221 DEWDNEY AVENUE,OPTIMIST PARK MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,OPTIMIST PARK MULTI,ATHLETIC FIELD,-104.65501200600,50.45374126830
920,3860 BUCKINGHAM DR,PRINCE WILLIAM PARK - PLAYGROUND 3860 BUCKINGHAM DR,PRINCE WILLIAM PARK,PLAYGROUND,-104.53067074400,50.43099570320
921,2901 POWERHOUSE DRIVE,REGINA SKATEPLAZA - OUTDOOR SKATEBOARD PARK,REGINA SKATEPLAZA,OUTDOOR SKATEBOARD PARK,-104.59378269900,50.43343695690
922,2901 POWERHOUSE DRIVE,KRAMER IMAX THEATRE,Wascana Centre,Wascana Centre,-104.59387885300,50.43283672800
923,2901 POWERHOUSE DRIVE,SASKATCHEWAN SCIENCE CENTRE AND SPC,Wascana Centre,Wascana Centre,-104.59468218900,50.43320982750
924,3800 E CUMBERLAND RD,PRINCE OF WALES PARK - PLAYGROUND 3800 E CUMBERLAND RD,PRINCE OF WALES PARK,PLAYGROUND,-104.52828963700,50.43751003470
925,3800 E CUMBERLAND RD,PRINCE OF WALES PARK - ATHLETIC FIELD,PRINCE OF WALES PARK,ATHLETIC FIELD,-104.52949063300,50.43851145160
926,3800 E CUMBERLAND RD,PRINCE OF WALES PARK - BASKETBALL,PRINCE OF WALES PARK,BASKETBALL,-104.52863835800,50.43741098090
927,110 GREENWOOD CRESCENT,ST. JOSAPHAT SCHOOL PARK NE - BALL DIAMOND BS #210,ST. JOSAPHAT SCHOOL PARK NE,BALL DIAMOND,-104.68004844300,50.47709853320
928,110 GREENWOOD CRESCENT,ST. JOSAPHAT SCHOOL PARK NW - BALL DIAMOND BS #209,ST. JOSAPHAT SCHOOL PARK NW,BALL DIAMOND,-104.68106308600,50.47709112120
929,1515 ROYAL STREET,LUTHER HIGH SCHOOL - ATHLETIC FIELD,LUTHER HIGH SCHOOL,ATHLETIC FIELD,-104.64996931100,50.45276141900
930,750 RINK AVENUE,HAYWORTH CR. PARK - ATHLETIC FIELD SOCCER ATHLETIC FIELD,HAYWORTH CR. PARK,ATHLETIC FIELD,-104.68214232500,50.48991879530
931,750 RINK AVENUE,ST. JEROME MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,ST. JEROME MULTI,ATHLETIC FIELD,-104.68037754600,50.48887823850
932,750 RINK AVENUE,ST. JEROME PARK - BALL DIAMOND BS #206,ST. JEROME PARK,BALL DIAMOND,-104.68084466400,50.48801502460
933,750 RINK AVENUE,HAYWORTH CR. PARK/CENTENNIAL - BALL DIAMOND BS #194,HAYWORTH CR. PARK/CENTENNIAL,BALL DIAMOND,-104.68166474600,50.49133677600
934,2753 AVONHURST DR,AVON SHOPPING CENTRE,AVON SHOPPING CENTRE,Mall,-104.62065413500,50.46999448510
935,601 19TH AVENUE,WASCANA PARK - CANDY CANE  - PLAYGROUND WASCANA CENTRE,WASCANA PARK - CANDY CANE,PLAYGROUND,-104.58842278100,50.43379464230
936,4400 4th Ave.,Western Christian College and High School - 4400 4th Ave.,Western Christian College and High School - 4400 4th Ave.,Other School,-104.64489341100,50.46336474050
937,3502 E EASTGATE DR,EASTGATE PARK PR2 - PLAYGROUND 3502 E EASTGATE DR,EASTGATE PARK PR2,PLAYGROUND,-104.53473039500,50.45325604870
938,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, ROOKIES 2 - BALL DIAMOND","PACERS SPORTS PARK, ROOKIES 2",BALL DIAMOND,-104.50392859300,50.41184996350
939,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, PEEWEE - BALL DIAMOND","PACERS SPORTS PARK, PEEWEE",BALL DIAMOND,-104.50785602000,50.41350656840
940,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, MOSQUITO 1 - BALL DIAMOND","PACERS SPORTS PARK, MOSQUITO 1",BALL DIAMOND,-104.50394030000,50.41345956970
941,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, MIDGET PRACTICE - BALL DIAMOND","PACERS SPORTS PARK, MIDGET PRACTICE",BALL DIAMOND,-104.50729863600,50.41225907880
942,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, BANTAM - BALL DIAMOND","PACERS SPORTS PARK, BANTAM",BALL DIAMOND,-104.50641158600,50.41347008010
943,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, MOSQUITO 2 - BALL DIAMOND","PACERS SPORTS PARK, MOSQUITO 2",BALL DIAMOND,-104.50484327100,50.41346341620
944,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, MIDGET CLASS 1 - BALL DIAMOND","PACERS SPORTS PARK, MIDGET CLASS 1",BALL DIAMOND,-104.50554058500,50.41222125330
945,5000 E ARCOLA AVENUE,"PACERS SPORTS PARK, ROOKIES 1 - BALL DIAMOND","PACERS SPORTS PARK, ROOKIES 1",BALL DIAMOND,-104.50396723900,50.41270045950
946,1245 COLLEGE AVENUE,BALFOUR HIGH SCHOOL - OUTDOOR TENNIS,BALFOUR HIGH SCHOOL,OUTDOOR TENNIS,-104.60025279200,50.43944294510
947,1245 COLLEGE AVENUE,BALFOUR HIGH SCHOOL - BASKETBALL,BALFOUR HIGH SCHOOL,BASKETBALL,-104.59983692200,50.43939534550
948,1245 COLLEGE AVENUE,BALFOUR HIGH SCHOOL - BALL DIAMOND BS #62,BALFOUR HIGH SCHOOL,BALL DIAMOND,-104.60032331500,50.43906008090
949,1245 COLLEGE AVENUE,BALFOUR HIGH SCHOOL - ATHLETIC FIELD SOCCER ATHLETIC FIELD,BALFOUR HIGH SCHOOL,ATHLETIC FIELD,-104.59946857600,50.43830938850
950,1245 College Ave.,Balfour Collegiate - Public High School,Balfour Collegiate - Public High School,Public High School,-104.59910732000,50.43966331120
951,390 DALGLIESH DR,HENRY JANZEN MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,HENRY JANZEN MULTI,ATHLETIC FIELD,-104.65651963600,50.48994283820
952,222 RINK AVE,HENRY JANZEN PARK - BALL DIAMOND BS #196,HENRY JANZEN PARK,BALL DIAMOND,-104.65818933900,50.48846483280
953,1601 COWAN CRES,MONSEIGNEUR DE LAVAL - BASKETBALL,MONSEIGNEUR DE LAVAL,BASKETBALL,-104.60337232500,50.41780717330
954,1601 COWAN CRES,ECOLE MONSEIGNEUR DE LAVAL - PLAYGROUND 1601 COWAN CRES,ECOLE MONSEIGNEUR DE LAVAL,PLAYGROUND,-104.60353490700,50.41743413450
955,1601 Cowan Cr.,Ecole Monseigneur De Laval - 1601 Cowan Cr.,Ecole Monseigneur De Laval - 1601 Cowan Cr.,Other School,-104.60330273100,50.41768115350
956,2223 E VICTORIA AVE,VICTORIA SQUARE MALL,VICTORIA SQUARE MALL,Mall,-104.55177850200,50.44494951750
957,6829 CUNNINGHAM DR,ROCHDALE PARK - PLAYGROUND 6829 CUNNINGHAM DR,ROCHDALE PARK,PLAYGROUND,-104.67929077900,50.49570477810
958,1127 N ARNASON ST,NORTHWEST LEISURE CENTRE - OUTDOOR RINK SHELTER,NORTHWEST LEISURE CENTRE,OUTDOOR RINK SHELTER,-104.67945767800,50.49608215970
959,6829 CUNNINGHAM DRIVE,ROCHDALE PARK - PARK WATER FEATURE,ROCHDALE PARK,PARK WATER FEATURE,-104.67682244700,50.49714816570
960,3025 WASCANA CIR,WASCANA VIEW PARK - PLAYGROUND 3025 WASCANA CIR,WASCANA VIEW PARK,PLAYGROUND,-104.53447899400,50.41731951850
961,2330 25TH AVENUE,LEBOLDUS HIGH SCHOOL - BALL DIAMOND BS #18,LEBOLDUS HIGH SCHOOL,BALL DIAMOND,-104.61417841500,50.42114546140
962,2330 25th Ave.,Dr. Martin LeBoldus High School - Separate High School,Dr. Martin LeBoldus High School - Separate High School,Separate High School,-104.61450371200,50.42000029960
963,5325 DEWDNEY AVENUE,GRASSICK PARK MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,GRASSICK PARK MULTI,ATHLETIC FIELD,-104.66144468600,50.45327614960
964,5325 DEWDNEY AVENUE,GRASSICK PARK SOCCER - ATHLETIC FIELD SOCCER ATHLETIC FIELD,GRASSICK PARK SOCCER,ATHLETIC FIELD,-104.66136830900,50.45405636910
965,5325 DEWDNEY AVE,GRASSICK PARK - SEASONAL WASHROOM,GRASSICK PARK,SEASONAL WASHROOM,-104.66058418000,50.45464952890
966,5325 DEWDNEY AVENUE,OPTIMIST PARK - BALL DIAMOND BS #178,OPTIMIST PARK,BALL DIAMOND,-104.65610414100,50.45465180250
967,1010 MCCARTHY BLVD,A.E. WILSON PARK (WEST) - OUTDOOR RINK SHELTER,A.E. WILSON PARK (WEST),OUTDOOR RINK SHELTER,-104.67604209800,50.46039432240
968,1010 MCCARTHY BLVD,RICK HANSEN OPTIMIST PLAYGROUND - SEASONAL WASHROOM,RICK HANSEN OPTIMIST PLAYGROUND,SEASONAL WASHROOM,-104.67524611700,50.46023228640
969,1010 MCCARTHY BLVD.,JACK HAMILTON - ARENA,JACK HAMILTON,ARENA,-104.67365963700,50.46205558080
970,1010 MCCARTHY BOULEVARD,RICK HANSEN OPTIMIST PLAYGROUND - SPRAYPAD 1010 MCCARTHY BLVD,RICK HANSEN OPTIMIST PLAYGROUND,SPRAYPAD,-104.67525689000,50.46007694540
971,1010 MCCARTHY BOULEVARD,A.E. WILSON SOCCER - ATHLETIC FIELD SOCCER ATHLETIC FIELD,A.E. WILSON SOCCER,ATHLETIC FIELD,-104.67526430500,50.45755081370
972,1010 MCCARTHY BOULEVARD,A.E. WILSON PARK (WEST) - OUTDOOR TENNIS,A.E. WILSON PARK (WEST),OUTDOOR TENNIS,-104.67358839600,50.46154408660
973,1010 MCCARTHY BLVD,RICK HANSEN OPTIMIST - PLAYGROUND 1010 MCCARTHY BLVD,RICK HANSEN OPTIMIST,PLAYGROUND,-104.67557389100,50.46007182380
974,1320 TRUESDALE DRIVE,GARDINER PARK EXT MR2 - PLAYGROUND 1320 TRUESDALE DRIVE,GARDINER PARK EXT MR2,PLAYGROUND,-104.55650708800,50.44337946730
975,1700 ELPHINSTONE ST,CITY OF REGINA - INDOOR SKATEBOARD PARK,CITY OF REGINA,INDOOR SKATEBOARD PARK,-104.63274471400,50.45079980920
976,2301 ABBOTT ROAD,ARCOLA SCHOOL - BALL DIAMOND BS #61,ARCOLA SCHOOL,BALL DIAMOND,-104.57656773200,50.44311840070
977,2315 ABBOTT ROAD,ARCOLA SCHOOL  - ATHLETIC FIELD,ARCOLA SCHOOL,ATHLETIC FIELD,-104.57590505300,50.44266784080
978,2315 ABBOTT RD,ARCOLA SCHOOL - BASKETBALL,ARCOLA SCHOOL,BASKETBALL,-104.57632176700,50.44174792270
979,2315 ABBOTT RD,ARCOLA SCHOOL - PLAYGROUND 2315 ABBOTT RD,ARCOLA SCHOOL,PLAYGROUND,-104.57673918600,50.44229798210
980,2315 Abbott Rd,Arcola - Public Elementary School,Arcola - Public Elementary School,Public Elementary School,-104.57638804000,50.44230656460
981,6129 DALGLIESH DRIVE,W.H. FORD PARK - BALL DIAMOND BS #195,W.H. FORD PARK,BALL DIAMOND,-104.67027523600,50.48939722330
982,6129 DALGLIESH DRIVE,W.H. FORD PARK - OUTDOOR TENNIS,W.H. FORD PARK,OUTDOOR TENNIS,-104.67109954900,50.49003522110
983,6129 DALGLIESH DRIVE,W.H. FORD MULTI - ATHLETIC FIELD MULTI-USE ATHLETIC FIELD,W.H. FORD MULTI,ATHLETIC FIELD,-104.67116331400,50.48909074100
984,6129 DALGLIESH DRIVE,W.H. FORD PASSIVE - ATHLETIC FIELD,W.H. FORD PASSIVE,ATHLETIC FIELD,-104.67068740100,50.49113127150
985,1717 OSLER ST,REGINA POLICE SERVICE,REGINA POLICE SERVICE,Police,-104.60440690600,50.45131905570
